View_ID,User_ID,Show_ID,Watch_Date,Watch_Time_Minutes,Completed,Device
V03546,U0204,S001,2023-12-01,164,No,Mobile
V03547,U0085,S075,2023-01-05,28,No,Mobile
V03548,U0145,S100,2023-03-14,85,No,Laptop
V03549,U0695,S027,2023-09-08,99,Yes,Tablet
V03550,U0481,S049,2023-12-21,168,No,Tablet
V03551,U0111,S193,2023-03-03,103,No,Tablet
V03552,U0413,S234,2023-06-29,114,No,Laptop
V03553,U0537,S121,2023-01-21,59,No,Laptop
V03554,U0018,S188,2023-05-17,48,Yes,TV
V03555,U0691,S195,2023-05-25,103,Yes,TV
V03556,U0712,S094,2023-08-23,42,Yes,Mobile
V03557,U0779,S133,2023-10-24,72,Yes,Mobile
V03558,U0371,S146,2023-08-23,132,Yes,TV
V03559,U0781,S059,2023-08-04,95,Yes,Tablet
V03560,U0085,S169,2023-11-24,19,Yes,Mobile
V03561,U0407,S078,2023-01-23,117,Yes,Mobile
V03562,U0138,S206,2023-01-16,99,Yes,TV
V03563,U0480,S173,2023-12-09,163,No,Tablet
V03564,U0226,S164,2023-10-12,83,Yes,TV
V03565,U0092,S096,2023-07-03,37,No,Laptop
V03566,U0484,S292,2023-10-20,33,No,Laptop
V03567,U0728,S259,2023-07-16,115,Yes,Tablet
V03568,U0160,S012,2023-05-26,63,Yes,Mobile
V03569,U0674,S209,2023-09-11,118,Yes,Laptop
V03570,U0318,S202,2023-03-16,147,Yes,Laptop
V03571,U0738,S256,2023-05-16,42,Yes,Laptop
V03572,U0036,S073,2023-01-02,15,Yes,Tablet
V03573,U0089,S156,2023-12-07,180,Yes,Tablet
V03574,U0089,S013,2023-01-09,153,No,Laptop
V03575,U0147,S254,2023-05-24,39,Yes,Tablet
V03576,U0748,S030,2023-11-30,175,Yes,TV
V03577,U0431,S112,2023-05-01,107,No,TV
V03578,U0060,S030,2023-01-07,19,Yes,Mobile
V03579,U0068,S284,2023-09-27,123,Yes,Mobile
V03580,U0545,S023,2023-01-02,54,No,TV
V03581,U0067,S172,2023-06-21,149,No,TV
V03582,U0637,S118,2023-11-16,22,Yes,Laptop
V03583,U0649,S228,2023-12-28,116,Yes,Tablet
V03584,U0789,S214,2023-02-15,110,Yes,TV
V03585,U0525,S043,2023-10-01,45,Yes,TV
V03586,U0533,S035,2023-12-12,99,No,Laptop
V03587,U0788,S235,2023-08-23,10,No,Laptop
V03588,U0091,S019,2023-04-23,99,Yes,TV
V03589,U0009,S222,2023-12-12,137,Yes,TV
V03590,U0634,S258,2023-11-06,84,No,TV
V03591,U0765,S158,2023-02-18,45,Yes,Tablet
V03592,U0486,S209,2023-11-07,101,Yes,Mobile
V03593,U0498,S219,2023-02-23,132,No,Mobile
V03594,U0491,S204,2023-09-18,42,No,TV
V03595,U0443,S279,2023-07-29,144,Yes,Laptop
V03596,U0747,S204,2023-01-13,173,Yes,TV
V03597,U0177,S082,2023-08-24,57,No,Tablet
V03598,U0455,S264,2023-08-10,141,No,Mobile
V03599,U0459,S204,2023-10-19,31,Yes,Tablet
V03600,U0192,S282,2023-06-16,174,Yes,Mobile
V03601,U0595,S299,2023-08-26,71,No,Laptop
V03602,U0139,S166,2023-10-17,97,Yes,Tablet
V03603,U0156,S223,2023-09-03,92,No,Tablet
V03604,U0026,S282,2023-07-14,58,No,Laptop
V03605,U0325,S016,2023-09-30,28,Yes,Laptop
V03606,U0112,S199,2023-03-05,94,No,Tablet
V03607,U0586,S036,2023-10-10,45,Yes,Laptop
V03608,U0096,S274,2023-07-22,146,No,Tablet
V03609,U0316,S270,2023-02-11,119,Yes,Mobile
V03610,U0793,S023,2023-01-29,11,No,TV
V03611,U0609,S093,2023-05-15,143,No,Tablet
V03612,U0358,S238,2023-10-15,22,No,TV
V03613,U0793,S073,2023-11-25,160,Yes,TV
V03614,U0105,S077,2023-01-10,97,Yes,Mobile
V03615,U0641,S019,2023-02-02,136,No,Laptop
V03616,U0412,S177,2023-03-29,48,Yes,TV
V03617,U0194,S209,2023-03-24,164,Yes,TV
V03618,U0394,S087,2023-03-02,20,Yes,Mobile
V03619,U0021,S070,2023-09-13,76,Yes,TV
V03620,U0143,S133,2023-07-17,156,No,Tablet
V03621,U0481,S148,2023-07-06,16,Yes,Laptop
V03622,U0658,S142,2023-09-11,88,Yes,Tablet
V03623,U0418,S254,2023-12-06,75,No,Mobile
V03624,U0214,S186,2023-07-14,175,No,Laptop
V03625,U0225,S131,2023-05-10,94,No,Mobile
V03626,U0672,S220,2023-05-24,150,No,Tablet
V03627,U0683,S138,2023-07-01,139,Yes,TV
V03628,U0678,S181,2023-06-01,177,Yes,Tablet
V03629,U0427,S254,2023-11-19,65,Yes,Tablet
V03630,U0531,S161,2023-07-20,71,No,TV
V03631,U0485,S187,2023-01-16,144,No,Tablet
V03632,U0250,S082,2023-01-03,176,No,Tablet
V03633,U0673,S129,2023-11-09,86,Yes,TV
V03634,U0549,S017,2023-08-09,101,No,Mobile
V03635,U0062,S185,2023-06-06,18,No,TV
V03636,U0411,S238,2023-09-30,52,No,Mobile
V03637,U0202,S144,2023-01-27,54,No,TV
V03638,U0714,S240,2023-10-18,124,Yes,TV
V03639,U0605,S162,2023-09-08,79,Yes,Laptop
V03640,U0248,S288,2023-12-08,17,Yes,Mobile
V03641,U0344,S287,2023-08-04,99,Yes,Mobile
V03642,U0693,S068,2023-07-01,172,Yes,Mobile
V03643,U0024,S095,2023-06-03,153,No,Mobile
V03644,U0352,S117,2023-06-09,26,Yes,TV
V03645,U0791,S120,2023-08-26,67,No,Tablet
V03646,U0193,S041,2023-11-14,35,No,Mobile
V03647,U0673,S181,2023-03-14,157,Yes,Mobile
V03648,U0411,S184,2023-05-21,57,Yes,Tablet
V03649,U0565,S223,2023-05-16,107,Yes,TV
V03650,U0114,S027,2023-12-08,144,No,Laptop
V03651,U0542,S099,2023-09-11,151,Yes,Laptop
V03652,U0351,S042,2023-06-28,76,No,Tablet
V03653,U0599,S119,2023-01-21,92,Yes,Mobile
V03654,U0682,S156,2023-02-10,98,No,Laptop
V03655,U0706,S233,2023-06-10,18,Yes,Tablet
V03656,U0191,S279,2023-03-11,37,No,Tablet
V03657,U0254,S227,2023-08-22,74,Yes,Tablet
V03658,U0089,S163,2023-02-18,131,Yes,Laptop
V03659,U0780,S218,2023-08-05,75,Yes,Mobile
V03660,U0030,S264,2023-03-30,75,No,Mobile
V03661,U0402,S082,2023-09-19,13,No,Mobile
V03662,U0086,S221,2023-08-06,71,Yes,Mobile
V03663,U0076,S224,2023-05-01,136,No,Mobile
V03664,U0034,S169,2023-06-09,167,No,TV
V03665,U0452,S117,2023-03-06,35,No,TV
V03666,U0235,S272,2023-04-21,152,No,Mobile
V03667,U0093,S150,2023-06-07,176,No,TV
V03668,U0379,S125,2023-01-30,112,Yes,Laptop
V03669,U0696,S075,2023-07-07,151,Yes,TV
V03670,U0253,S131,2023-05-02,43,Yes,Tablet
V03671,U0453,S194,2023-07-05,129,No,TV
V03672,U0113,S170,2023-11-07,84,Yes,Mobile
V03673,U0199,S044,2023-05-27,143,No,TV
V03674,U0255,S224,2023-11-28,167,No,Laptop
V03675,U0040,S081,2023-04-26,180,Yes,Tablet
V03676,U0695,S055,2023-09-05,92,Yes,Mobile
V03677,U0700,S300,2023-07-28,39,Yes,Tablet
V03678,U0400,S174,2023-11-06,26,Yes,Tablet
V03679,U0522,S058,2023-04-20,119,Yes,TV
V03680,U0762,S028,2023-12-17,138,Yes,Tablet
V03681,U0161,S051,2023-04-28,161,Yes,TV
V03682,U0330,S227,2023-07-23,65,Yes,Tablet
V03683,U0117,S014,2023-08-11,101,No,TV
V03684,U0500,S001,2023-10-17,123,No,Laptop
V03685,U0383,S101,2023-06-27,24,Yes,Laptop
V03686,U0053,S006,2023-05-21,55,No,Mobile
V03687,U0761,S267,2023-03-09,72,No,Tablet
V03688,U0219,S159,2023-10-12,173,Yes,Laptop
V03689,U0609,S162,2023-01-29,138,Yes,Tablet
V03690,U0049,S122,2023-08-20,176,No,Mobile
V03691,U0620,S106,2023-05-20,79,Yes,Tablet
V03692,U0696,S179,2023-12-17,86,No,Mobile
V03693,U0246,S218,2023-10-02,148,Yes,Mobile
V03694,U0250,S282,2023-01-23,180,Yes,TV
V03695,U0074,S025,2023-08-17,90,Yes,Mobile
V03696,U0288,S193,2023-05-05,25,Yes,Mobile
V03697,U0164,S077,2023-10-07,10,No,Mobile
V03698,U0371,S121,2023-05-01,54,Yes,Mobile
V03699,U0702,S040,2023-10-09,109,Yes,Mobile
V03700,U0228,S213,2023-11-23,12,No,TV
V03701,U0665,S246,2023-10-03,72,Yes,Tablet
V03702,U0478,S262,2023-11-04,161,Yes,Laptop
V03703,U0439,S247,2023-11-28,57,No,Mobile
V03704,U0363,S067,2023-01-22,30,Yes,Laptop
V03705,U0800,S026,2023-12-24,131,Yes,Mobile
V03706,U0445,S124,2023-08-22,78,Yes,Laptop
V03707,U0107,S093,2023-01-15,65,No,Tablet
V03708,U0083,S057,2023-01-04,159,No,Mobile
V03709,U0659,S156,2023-11-15,102,No,Laptop
V03710,U0621,S242,2023-07-06,46,No,Tablet
V03711,U0399,S059,2023-06-26,163,No,TV
V03712,U0511,S041,2023-08-21,70,No,Tablet
V03713,U0705,S257,2023-08-17,138,Yes,Tablet
V03714,U0247,S300,2023-03-14,100,No,Tablet
V03715,U0760,S206,2023-02-24,107,Yes,Tablet
V03716,U0026,S191,2023-10-06,103,Yes,Tablet
V03717,U0101,S101,2023-04-17,149,No,Tablet
V03718,U0170,S072,2023-05-27,65,Yes,Laptop
V03719,U0071,S155,2023-12-08,86,No,Tablet
V03720,U0507,S218,2023-07-15,62,Yes,TV
V03721,U0697,S057,2023-01-01,28,No,Tablet
V03722,U0701,S153,2023-08-02,54,Yes,Mobile
V03723,U0303,S262,2023-07-11,68,Yes,Mobile
V03724,U0545,S216,2023-11-04,63,No,Tablet
V03725,U0028,S129,2023-05-15,109,No,Laptop
V03726,U0608,S262,2023-07-13,133,No,Mobile
V03727,U0565,S287,2023-04-21,69,No,Mobile
V03728,U0555,S113,2023-01-15,134,No,TV
V03729,U0707,S041,2023-07-25,98,Yes,TV
V03730,U0678,S086,2023-03-16,133,Yes,Mobile
V03731,U0613,S115,2023-07-16,81,No,Mobile
V03732,U0052,S194,2023-01-23,47,No,Mobile
V03733,U0175,S066,2023-02-11,141,No,TV
V03734,U0128,S266,2023-05-24,59,No,Mobile
V03735,U0458,S299,2023-02-14,112,Yes,Mobile
V03736,U0694,S230,2023-09-03,144,No,Laptop
V03737,U0292,S298,2023-10-23,167,No,Tablet
V03738,U0324,S083,2023-11-16,44,Yes,Mobile
V03739,U0114,S143,2023-09-09,149,Yes,Tablet
V03740,U0365,S265,2023-06-21,34,No,Mobile
V03741,U0079,S253,2023-01-05,64,No,Laptop
V03742,U0097,S209,2023-07-28,61,Yes,Mobile
V03743,U0376,S181,2023-03-28,124,No,TV
V03744,U0429,S157,2023-08-01,165,Yes,Tablet
V03745,U0575,S260,2023-04-22,28,No,Mobile
V03746,U0539,S298,2023-10-21,159,Yes,Mobile
V03747,U0715,S025,2023-07-20,39,Yes,TV
V03748,U0512,S040,2023-11-26,119,Yes,Tablet
V03749,U0700,S088,2023-06-28,39,Yes,Tablet
V03750,U0432,S062,2023-04-24,71,Yes,Mobile
V03751,U0275,S297,2023-08-29,19,No,Mobile
V03752,U0249,S244,2023-06-08,51,Yes,Laptop
V03753,U0529,S171,2023-06-01,138,No,TV
V03754,U0241,S281,2023-06-24,41,No,TV
V03755,U0751,S112,2023-09-04,164,No,TV
V03756,U0796,S176,2023-03-16,37,No,Tablet
V03757,U0615,S095,2023-05-20,92,Yes,Mobile
V03758,U0506,S216,2023-11-19,55,No,Mobile
V03759,U0724,S097,2023-12-27,113,Yes,Mobile
V03760,U0239,S293,2023-03-04,163,No,Laptop
V03761,U0101,S107,2023-07-03,152,No,Laptop
V03762,U0097,S161,2023-06-12,109,Yes,TV
V03763,U0009,S241,2023-01-27,163,Yes,Tablet
V03764,U0794,S024,2023-09-24,176,No,Tablet
V03765,U0372,S297,2023-12-23,147,No,Tablet
V03766,U0747,S017,2023-03-11,153,No,TV
V03767,U0472,S248,2023-12-26,172,Yes,TV
V03768,U0429,S206,2023-06-18,140,Yes,Mobile
V03769,U0221,S241,2023-02-04,59,Yes,Tablet
V03770,U0490,S070,2023-08-20,40,Yes,Tablet
V03771,U0724,S151,2023-12-03,12,Yes,TV
V03772,U0667,S088,2023-06-06,175,Yes,TV
V03773,U0705,S269,2023-05-19,68,Yes,Mobile
V03774,U0190,S121,2023-07-30,121,Yes,Laptop
V03775,U0097,S279,2023-06-07,35,Yes,Laptop
V03776,U0173,S152,2023-05-29,151,No,Laptop
V03777,U0162,S144,2023-03-21,72,Yes,Laptop
V03778,U0450,S211,2023-01-04,99,No,Mobile
V03779,U0674,S034,2023-03-02,96,No,Tablet
V03780,U0628,S295,2023-05-21,82,Yes,Mobile
V03781,U0360,S099,2023-06-08,168,No,Mobile
V03782,U0040,S164,2023-04-09,89,No,TV
V03783,U0096,S029,2023-06-03,140,No,TV
V03784,U0684,S037,2023-07-17,16,Yes,TV
V03785,U0328,S137,2023-06-12,56,No,TV
V03786,U0248,S246,2023-01-19,107,Yes,Tablet
V03787,U0615,S089,2023-08-10,52,No,Laptop
V03788,U0551,S197,2023-04-30,33,Yes,Laptop
V03789,U0641,S278,2023-02-17,59,Yes,Mobile
V03790,U0313,S065,2023-11-15,81,Yes,TV
V03791,U0388,S218,2023-05-31,55,Yes,TV
V03792,U0196,S104,2023-05-19,86,No,TV
V03793,U0214,S242,2023-05-02,104,No,Mobile
V03794,U0447,S131,2023-09-27,19,No,Tablet
V03795,U0180,S146,2023-07-05,73,No,TV
V03796,U0568,S169,2023-07-16,97,Yes,Mobile
V03797,U0210,S175,2023-08-19,15,No,Laptop
V03798,U0624,S140,2023-03-25,132,No,Mobile
V03799,U0620,S217,2023-05-08,82,No,Laptop
V03800,U0616,S050,2023-04-18,130,No,Tablet
V03801,U0265,S235,2023-06-18,41,Yes,TV
V03802,U0781,S175,2023-01-03,80,Yes,TV
V03803,U0218,S141,2023-10-09,82,No,Tablet
V03804,U0529,S223,2023-12-08,120,No,Tablet
V03805,U0468,S009,2023-10-29,114,No,Mobile
V03806,U0444,S300,2023-08-23,23,Yes,Mobile
V03807,U0085,S042,2023-05-14,16,No,TV
V03808,U0734,S230,2023-09-26,36,No,Laptop
V03809,U0368,S215,2023-07-20,120,No,Laptop
V03810,U0079,S278,2023-01-01,139,No,Tablet
V03811,U0394,S252,2023-01-11,179,Yes,Laptop
V03812,U0210,S146,2023-05-14,63,Yes,Laptop
V03813,U0590,S265,2023-11-09,93,No,Mobile
V03814,U0778,S009,2023-05-23,175,No,Laptop
V03815,U0725,S296,2023-07-29,68,No,Tablet
V03816,U0047,S070,2023-06-25,77,No,TV
V03817,U0074,S242,2023-10-15,147,No,TV
V03818,U0128,S154,2023-06-19,18,No,TV
V03819,U0699,S124,2023-06-19,147,Yes,Laptop
V03820,U0439,S089,2023-12-28,106,No,Laptop
V03821,U0645,S211,2023-09-21,73,Yes,Laptop
V03822,U0777,S209,2023-10-21,153,Yes,Mobile
V03823,U0201,S166,2023-12-10,141,No,Laptop
V03824,U0738,S044,2023-04-24,15,Yes,Mobile
V03825,U0563,S296,2023-03-14,106,No,Laptop
V03826,U0002,S151,2023-02-13,174,Yes,Laptop
V03827,U0471,S180,2023-03-17,144,No,Tablet
V03828,U0222,S199,2023-09-01,93,Yes,Tablet
V03829,U0199,S217,2023-03-17,65,Yes,Laptop
V03830,U0217,S133,2023-06-05,113,No,Tablet
V03831,U0108,S276,2023-05-06,28,Yes,TV
V03832,U0380,S226,2023-04-11,117,Yes,Mobile
V03833,U0460,S113,2023-09-02,41,Yes,Tablet
V03834,U0366,S237,2023-06-04,128,No,Tablet
V03835,U0140,S199,2023-03-30,72,No,Tablet
V03836,U0714,S022,2023-08-16,140,No,Tablet
V03837,U0508,S192,2023-09-11,166,No,Laptop
V03838,U0666,S123,2023-12-17,83,No,Laptop
V03839,U0195,S229,2023-03-12,127,No,Laptop
V03840,U0488,S200,2023-01-15,129,Yes,Tablet
V03841,U0289,S013,2023-10-13,77,No,TV
V03842,U0432,S240,2023-01-12,100,No,Mobile
V03843,U0360,S103,2023-06-07,86,No,Mobile
V03844,U0773,S242,2023-02-08,63,No,TV
V03845,U0034,S024,2023-01-31,156,Yes,Laptop
V03846,U0382,S204,2023-01-18,101,No,TV
V03847,U0740,S135,2023-05-04,97,No,TV
V03848,U0671,S217,2023-09-26,103,No,TV
V03849,U0206,S067,2023-06-25,115,Yes,Tablet
V03850,U0038,S134,2023-01-17,129,Yes,Mobile
V03851,U0072,S031,2023-10-20,72,Yes,Laptop
V03852,U0432,S040,2023-10-27,30,No,Tablet
V03853,U0089,S281,2023-06-10,36,Yes,Laptop
V03854,U0767,S230,2023-09-15,80,Yes,Tablet
V03855,U0320,S157,2023-08-07,130,Yes,Tablet
V03856,U0523,S210,2023-08-06,140,Yes,Tablet
V03857,U0288,S237,2023-12-09,159,Yes,Tablet
V03858,U0561,S076,2023-07-24,167,No,Mobile
V03859,U0378,S207,2023-07-10,97,Yes,Laptop
V03860,U0283,S085,2023-01-09,69,Yes,TV
V03861,U0589,S096,2023-01-02,137,Yes,Tablet
V03862,U0324,S143,2023-05-27,133,Yes,TV
V03863,U0179,S080,2023-11-16,27,No,Laptop
V03864,U0069,S111,2023-01-29,32,No,Tablet
V03865,U0316,S249,2023-07-12,88,Yes,Tablet
V03866,U0566,S047,2023-05-05,74,Yes,Tablet
V03867,U0172,S134,2023-09-14,126,No,Laptop
V03868,U0003,S097,2023-06-04,93,Yes,Laptop
V03869,U0018,S086,2023-05-25,67,Yes,Tablet
V03870,U0366,S043,2023-11-27,147,Yes,Tablet
V03871,U0509,S246,2023-07-31,87,No,Mobile
V03872,U0209,S188,2023-04-15,29,Yes,TV
V03873,U0364,S264,2023-01-05,105,Yes,TV
V03874,U0791,S163,2023-05-17,146,No,Mobile
V03875,U0637,S270,2023-06-28,147,Yes,Laptop
V03876,U0711,S061,2023-11-23,135,Yes,Laptop
V03877,U0592,S268,2023-06-25,87,Yes,Mobile
V03878,U0339,S185,2023-03-29,142,No,Mobile
V03879,U0354,S092,2023-07-12,65,No,TV
V03880,U0319,S273,2023-02-19,156,Yes,Mobile
V03881,U0750,S029,2023-10-08,60,Yes,Mobile
V03882,U0194,S133,2023-05-13,42,No,TV
V03883,U0106,S190,2023-06-09,157,Yes,Tablet
V03884,U0602,S053,2023-05-04,54,Yes,Mobile
V03885,U0159,S242,2023-09-21,59,No,Laptop
V03886,U0303,S206,2023-02-16,32,Yes,TV
V03887,U0341,S183,2023-05-08,102,Yes,TV
V03888,U0329,S115,2023-01-28,19,Yes,TV
V03889,U0304,S006,2023-01-31,125,No,Tablet
V03890,U0688,S052,2023-09-30,22,Yes,Tablet
V03891,U0680,S161,2023-07-04,91,No,Tablet
V03892,U0244,S157,2023-07-28,93,No,Laptop
V03893,U0612,S051,2023-03-03,46,Yes,Tablet
V03894,U0350,S079,2023-11-11,24,No,Tablet
V03895,U0633,S053,2023-06-07,15,Yes,Tablet
V03896,U0657,S195,2023-02-23,167,No,Mobile
V03897,U0772,S270,2023-01-09,172,Yes,TV
V03898,U0138,S064,2023-03-23,113,No,TV
V03899,U0156,S043,2023-08-02,172,Yes,Tablet
V03900,U0175,S196,2023-07-02,168,No,Tablet
V03901,U0542,S100,2023-03-16,171,Yes,Laptop
V03902,U0764,S002,2023-09-12,12,Yes,Laptop
V03903,U0143,S181,2023-10-19,136,Yes,TV
V03904,U0051,S104,2023-03-09,50,No,TV
V03905,U0661,S238,2023-01-16,78,Yes,Laptop
V03906,U0753,S066,2023-11-12,75,No,TV
V03907,U0126,S075,2023-10-12,166,No,Laptop
V03908,U0343,S096,2023-02-15,21,No,Laptop
V03909,U0724,S076,2023-12-13,171,Yes,Tablet
V03910,U0045,S148,2023-01-09,151,No,Mobile
V03911,U0269,S007,2023-03-30,117,Yes,Laptop
V03912,U0270,S231,2023-06-03,112,No,Laptop
V03913,U0264,S043,2023-01-22,172,Yes,Laptop
V03914,U0705,S133,2023-08-12,62,No,Mobile
V03915,U0338,S182,2023-02-18,120,No,TV
V03916,U0544,S261,2023-04-23,140,No,Tablet
V03917,U0436,S122,2023-07-15,28,No,TV
V03918,U0427,S066,2023-07-19,45,Yes,Mobile
V03919,U0745,S100,2023-02-15,152,Yes,Tablet
V03920,U0494,S142,2023-01-05,180,No,Tablet
V03921,U0220,S261,2023-02-10,14,Yes,TV
V03922,U0779,S132,2023-06-18,143,Yes,Laptop
V03923,U0736,S292,2023-05-06,84,Yes,Laptop
V03924,U0266,S236,2023-02-07,154,Yes,Mobile
V03925,U0316,S226,2023-07-05,42,Yes,TV
V03926,U0096,S210,2023-10-29,131,No,TV
V03927,U0578,S170,2023-11-24,66,Yes,TV
V03928,U0506,S005,2023-12-03,152,No,Laptop
V03929,U0642,S271,2023-09-19,115,No,Laptop
V03930,U0608,S086,2023-07-14,104,Yes,TV
V03931,U0735,S275,2023-03-23,10,Yes,Mobile
V03932,U0158,S126,2023-09-27,105,Yes,TV
V03933,U0523,S264,2023-01-22,97,No,Tablet
V03934,U0698,S217,2023-10-02,134,No,Tablet
V03935,U0515,S010,2023-11-24,166,No,Tablet
V03936,U0565,S113,2023-05-23,132,No,Laptop
V03937,U0589,S244,2023-05-24,95,No,TV
V03938,U0366,S103,2023-02-10,30,Yes,Tablet
V03939,U0701,S169,2023-06-15,163,No,TV
V03940,U0282,S276,2023-09-15,127,No,Laptop
V03941,U0723,S150,2023-02-14,144,Yes,Tablet
V03942,U0439,S228,2023-12-17,92,Yes,Mobile
V03943,U0632,S253,2023-11-30,118,Yes,Laptop
V03944,U0275,S209,2023-06-21,101,Yes,Laptop
V03945,U0798,S224,2023-02-06,89,No,Mobile
V03946,U0452,S272,2023-11-10,163,No,Tablet
V03947,U0052,S290,2023-05-02,62,Yes,Laptop
V03948,U0063,S057,2023-09-16,111,Yes,TV
V03949,U0777,S168,2023-01-20,157,Yes,Tablet
V03950,U0177,S144,2023-11-30,47,Yes,TV
V03951,U0778,S278,2023-09-26,65,No,Laptop
V03952,U0492,S196,2023-12-06,115,Yes,Mobile
V03953,U0447,S026,2023-10-18,31,No,Mobile
V03954,U0209,S101,2023-05-21,86,Yes,Mobile
V03955,U0225,S225,2023-02-06,71,No,Laptop
V03956,U0410,S249,2023-09-27,36,No,Laptop
V03957,U0280,S214,2023-06-17,14,No,Laptop
V03958,U0403,S021,2023-05-06,167,Yes,Tablet
V03959,U0766,S207,2023-09-06,172,No,TV
V03960,U0050,S171,2023-09-11,62,Yes,Tablet
V03961,U0640,S294,2023-12-23,26,No,Mobile
V03962,U0728,S272,2023-11-03,99,Yes,Tablet
V03963,U0514,S187,2023-08-16,20,Yes,TV
V03964,U0329,S112,2023-02-13,152,No,TV
V03965,U0465,S175,2023-01-11,91,No,TV
V03966,U0396,S094,2023-02-15,116,Yes,Laptop
V03967,U0408,S245,2023-04-22,174,No,Laptop
V03968,U0003,S229,2023-05-28,153,No,Mobile
V03969,U0085,S289,2023-09-04,155,No,Mobile
V03970,U0468,S248,2023-11-07,105,Yes,Laptop
V03971,U0587,S142,2023-02-05,86,Yes,Mobile
V03972,U0348,S106,2023-06-07,35,Yes,Tablet
V03973,U0533,S126,2023-05-22,142,Yes,Laptop
V03974,U0279,S226,2023-12-06,123,No,Tablet
V03975,U0799,S164,2023-06-29,159,No,Mobile
V03976,U0371,S167,2023-09-04,87,Yes,Laptop
V03977,U0654,S157,2023-11-29,66,Yes,Tablet
V03978,U0674,S253,2023-10-02,36,No,Laptop
V03979,U0145,S002,2023-07-30,159,Yes,Laptop
V03980,U0499,S208,2023-11-10,71,Yes,Laptop
V03981,U0216,S185,2023-02-27,161,No,Tablet
V03982,U0053,S025,2023-08-27,38,Yes,Mobile
V03983,U0474,S233,2023-06-20,68,No,Laptop
V03984,U0247,S037,2023-11-11,178,No,Laptop
V03985,U0137,S089,2023-12-22,100,No,Laptop
V03986,U0411,S131,2023-08-28,36,No,TV
V03987,U0664,S250,2023-06-25,89,No,Mobile
V03988,U0665,S192,2023-07-21,129,No,TV
V03989,U0156,S122,2023-11-14,47,No,Laptop
V03990,U0566,S010,2023-07-10,159,No,Laptop
V03991,U0500,S186,2023-09-06,138,No,Mobile
V03992,U0413,S023,2023-12-01,49,No,Laptop
V03993,U0796,S100,2023-11-18,115,Yes,TV
V03994,U0760,S155,2023-05-03,123,Yes,Mobile
V03995,U0477,S053,2023-06-03,74,Yes,Tablet
V03996,U0649,S050,2023-10-31,75,No,Tablet
V03997,U0738,S126,2023-12-09,84,No,Mobile
V03998,U0731,S164,2023-10-12,156,No,Laptop
V03999,U0512,S146,2023-01-22,105,Yes,Tablet
V04000,U0473,S014,2023-01-19,58,Yes,Tablet
